CIP_Year|CIP_Code|CIP_Title|SOC_Year|SOC_Code|SOC_Title|Education_Requirement|Star_Rating
2020|018109|Veterinary Physiology.|2018|25-1071|Health Specialties Teachers, Postsecondary|Doctoral or professional degree|5
2020|018109|Veterinary Physiology.|2018|29-1131|Veterinarians|Doctoral or professional degree|5
2020|018110|Veterinary Preventive Medicine, Epidemiology, and Public Health.|2018|19-1011|Animal Scientists|NULL|NULL
2020|018110|Veterinary Preventive Medicine, Epidemiology, and Public Health.|2018|25-1071|Health Specialties Teachers, Postsecondary|Doctoral or professional degree|5
2020|018110|Veterinary Preventive Medicine, Epidemiology, and Public Health.|2018|29-1131|Veterinarians|Doctoral or professional degree|5
2020|018111|Veterinary Toxicology and Pharmacology.|2018|19-1011|Animal Scientists|NULL|NULL
2020|018111|Veterinary Toxicology and Pharmacology.|2018|25-1071|Health Specialties Teachers, Postsecondary|Doctoral or professional degree|5
2020|018111|Veterinary Toxicology and Pharmacology.|2018|29-1131|Veterinarians|Doctoral or professional degree|5
2020|018199|Veterinary Biomedical and Clinical Sciences, Other.|2018|19-1011|Animal Scientists|NULL|NULL
2020|018199|Veterinary Biomedical and Clinical Sciences, Other.|2018|25-1071|Health Specialties Teachers, Postsecondary|Doctoral or professional degree|5
2020|018199|Veterinary Biomedical and Clinical Sciences, Other.|2018|29-1131|Veterinarians|Doctoral or professional degree|5
2020|018201|Veterinary Administrative Services, General.|2018|11-9111|Medical and Health Services Managers|Bachelors degree|5
2020|018201|Veterinary Administrative Services, General.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|018201|Veterinary Administrative Services, General.|2018|43-6013|Medical Secretaries and Administrative Assistants|NULL|NULL
2020|018202|Veterinary Office Management/Administration.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|018202|Veterinary Office Management/Administration.|2018|11-3012|Administrative Services Managers|NULL|NULL
2020|018202|Veterinary Office Management/Administration.|2018|11-9111|Medical and Health Services Managers|Bachelors degree|5
2020|018202|Veterinary Office Management/Administration.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|018203|Veterinary Reception/Receptionist.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|018203|Veterinary Reception/Receptionist.|2018|43-4171|Receptionists and Information Clerks|NULL|NULL
2020|018204|Veterinary Administrative/Executive Assistant and Veterinary Secretary.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|018204|Veterinary Administrative/Executive Assistant and Veterinary Secretary.|2018|43-6013|Medical Secretaries and Administrative Assistants|NULL|NULL
2020|018299|Veterinary Administrative Services, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|018301|Veterinary/Animal Health Technology/Technician and Veterinary Assistant.|2018|25-1071|Health Specialties Teachers, Postsecondary|Doctoral or professional degree|5
2020|018301|Veterinary/Animal Health Technology/Technician and Veterinary Assistant.|2018|29-2056|Veterinary Technologists and Technicians|NULL|NULL
2020|018301|Veterinary/Animal Health Technology/Technician and Veterinary Assistant.|2018|31-9096|Veterinary Assistants and Laboratory Animal Caretakers|NULL|NULL
2020|018399|Veterinary/Animal Health Technologies/Technicians, Other.|2018|29-2056|Veterinary Technologists and Technicians|NULL|NULL
2020|018399|Veterinary/Animal Health Technologies/Technicians, Other.|2018|31-9096|Veterinary Assistants and Laboratory Animal Caretakers|NULL|NULL
2020|019999|Agricultural/Animal/Plant/Veterinary Science and Related Fields, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|030101|Natural Resources/Conservation, General.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030101|Natural Resources/Conservation, General.|2018|19-1032|Foresters|NULL|NULL
2020|030101|Natural Resources/Conservation, General.|2018|19-4071|Forest and Conservation Technicians|NULL|NULL
2020|030101|Natural Resources/Conservation, General.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030103|Environmental Studies.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|030103|Environmental Studies.|2018|19-2041|Environmental Scientists and Specialists, Including Health|Bachelors degree|4
2020|030103|Environmental Studies.|2018|25-1053|Environmental Science Teachers, Postsecondary|NULL|NULL
2020|030104|Environmental Science.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|030104|Environmental Science.|2018|19-2041|Environmental Scientists and Specialists, Including Health|Bachelors degree|4
2020|030104|Environmental Science.|2018|19-4042|Environmental Science and Protection Technicians, Including Health|NULL|NULL
2020|030104|Environmental Science.|2018|19-4071|Forest and Conservation Technicians|NULL|NULL
2020|030104|Environmental Science.|2018|25-1053|Environmental Science Teachers, Postsecondary|NULL|NULL
2020|030199|Natural Resources Conservation and Research, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|030201|Environmental/Natural Resources Management and Policy, General.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030201|Environmental/Natural Resources Management and Policy, General.|2018|19-1032|Foresters|NULL|NULL
2020|030201|Environmental/Natural Resources Management and Policy, General.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030204|Environmental/Natural Resource Economics.|2018|11-9199|Managers, All Other|NULL|NULL
2020|030204|Environmental/Natural Resource Economics.|2018|19-3011|Economists|NULL|NULL
2020|030204|Environmental/Natural Resource Economics.|2018|19-4061|Social Science Research Assistants|NULL|NULL
2020|030204|Environmental/Natural Resource Economics.|2018|25-1063|Economics Teachers, Postsecondary|NULL|NULL
2020|030205|Water, Wetlands, and Marine Resources Management.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030205|Water, Wetlands, and Marine Resources Management.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030206|Land Use Planning and Management/Development.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030206|Land Use Planning and Management/Development.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030207|Environmental/Natural Resource Recreation and Tourism.|2018|11-9072|Entertainment and Recreation Managers, Except Gambling|NULL|NULL
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-1021|First-Line Supervisors of Firefighting and Prevention Workers|NULL|NULL
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-2011|Firefighters|NULL|NULL
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-2022|Forest Fire Inspectors and Prevention Specialists|NULL|NULL
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-3031|Fish and Game Wardens|NULL|NULL
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|030208|Environmental/Natural Resources Law Enforcement and Protective Services.|2018|33-9092|Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers|NULL|NULL
2020|030209|Energy and Environmental Policy.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|030209|Energy and Environmental Policy.|2018|19-3099|Social Scientists and Related Workers, All Other|NULL|NULL
2020|030210|Bioenergy.|2018|99-9999|NO MATCH|NULL|NULL
2020|030299|Environmental/Natural Resources Management and Policy, Other.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030301|Fishing and Fisheries Sciences and Management.|2018|45-1011|First-Line Supervisors of Farming, Fishing, and Forestry Workers|NULL|NULL
2020|030301|Fishing and Fisheries Sciences and Management.|2018|45-3031|Fishing and Hunting Workers|NULL|NULL
2020|030501|Forestry, General.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030501|Forestry, General.|2018|19-1032|Foresters|NULL|NULL
2020|030501|Forestry, General.|2018|19-4071|Forest and Conservation Technicians|NULL|NULL
2020|030501|Forestry, General.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030501|Forestry, General.|2018|45-1011|First-Line Supervisors of Farming, Fishing, and Forestry Workers|NULL|NULL
2020|030501|Forestry, General.|2018|45-4011|Forest and Conservation Workers|NULL|NULL
2020|030502|Forest Sciences and Biology.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030502|Forest Sciences and Biology.|2018|19-1032|Foresters|NULL|NULL
2020|030502|Forest Sciences and Biology.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030506|Forest Management/Forest Resources Management.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030506|Forest Management/Forest Resources Management.|2018|19-1032|Foresters|NULL|NULL
2020|030506|Forest Management/Forest Resources Management.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030508|Urban Forestry.|2018|19-1032|Foresters|NULL|NULL
2020|030508|Urban Forestry.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030509|Wood Science and Wood Products/Pulp and Paper Technology/Technician.|2018|19-1032|Foresters|NULL|NULL
2020|030509|Wood Science and Wood Products/Pulp and Paper Technology/Technician.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030510|Forest Resources Production and Management.|2018|19-1032|Foresters|NULL|NULL
2020|030510|Forest Resources Production and Management.|2018|19-4071|Forest and Conservation Technicians|NULL|NULL
2020|030510|Forest Resources Production and Management.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030510|Forest Resources Production and Management.|2018|45-1011|First-Line Supervisors of Farming, Fishing, and Forestry Workers|NULL|NULL
2020|030511|Forest Technology/Technician.|2018|19-4071|Forest and Conservation Technicians|NULL|NULL
2020|030511|Forest Technology/Technician.|2018|45-4011|Forest and Conservation Workers|NULL|NULL
2020|030599|Forestry, Other.|2018|19-1032|Foresters|NULL|NULL
2020|030599|Forestry, Other.|2018|19-4071|Forest and Conservation Technicians|NULL|NULL
2020|030599|Forestry, Other.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|030599|Forestry, Other.|2018|45-4011|Forest and Conservation Workers|NULL|NULL
2020|030601|Wildlife, Fish and Wildlands Science and Management.|2018|19-1023|Zoologists and Wildlife Biologists|NULL|NULL
2020|030601|Wildlife, Fish and Wildlands Science and Management.|2018|19-1031|Conservation Scientists|NULL|NULL
2020|030601|Wildlife, Fish and Wildlands Science and Management.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|039999|Natural Resources and Conservation, Other.|2018|25-1043|Forestry and Conservation Science Teachers, Postsecondary|NULL|NULL
2020|040200|Pre-Architecture Studies.|2018|99-9999|NO MATCH|NULL|NULL
2020|040201|Architecture.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040201|Architecture.|2018|17-1011|Architects, Except Landscape and Naval|Bachelors degree|5
2020|040201|Architecture.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040202|Architectural Design.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040202|Architectural Design.|2018|17-1011|Architects, Except Landscape and Naval|Bachelors degree|5
2020|040202|Architectural Design.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040299|Architecture, Other.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040301|City/Urban, Community, and Regional Planning.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040301|City/Urban, Community, and Regional Planning.|2018|19-3051|Urban and Regional Planners|NULL|NULL
2020|040301|City/Urban, Community, and Regional Planning.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040301|City/Urban, Community, and Regional Planning.|2018|25-1069|Social Sciences Teachers, Postsecondary, All Other|NULL|NULL
2020|040401|Environmental Design/Architecture.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040401|Environmental Design/Architecture.|2018|17-1011|Architects, Except Landscape and Naval|Bachelors degree|5
2020|040401|Environmental Design/Architecture.|2018|17-1012|Landscape Architects|NULL|NULL
2020|040401|Environmental Design/Architecture.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040402|Healthcare Environment Design/Architecture.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040402|Healthcare Environment Design/Architecture.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040402|Healthcare Environment Design/Architecture.|2018|27-1025|Interior Designers|Bachelors degree|4
2020|040403|Sustainable Design/Architecture.|2018|19-3051|Urban and Regional Planners|NULL|NULL
2020|040403|Sustainable Design/Architecture.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040499|Environmental Design, Other.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040501|Interior Architecture.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040501|Interior Architecture.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040501|Interior Architecture.|2018|27-1025|Interior Designers|Bachelors degree|4
2020|040601|Landscape Architecture.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|040601|Landscape Architecture.|2018|17-1012|Landscape Architects|NULL|NULL
2020|040601|Landscape Architecture.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040801|Architectural History and Criticism, General.|2018|17-1011|Architects, Except Landscape and Naval|Bachelors degree|5
2020|040801|Architectural History and Criticism, General.|2018|19-3093|Historians|NULL|NULL
2020|040802|Architectural Conservation.|2018|19-3093|Historians|NULL|NULL
2020|040802|Architectural Conservation.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040803|Architectural Studies.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040899|Architectural History, Criticism, and Conservation, Other.|2018|25-1031|Architecture Teachers, Postsecondary|NULL|NULL
2020|040901|Architectural Technology/Technician.|2018|17-3011|Architectural and Civil Drafters|Associates degree|4
2020|040902|Architectural and Building Sciences/Technology.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
