CIPCode2010|CIPTitle2010|Action|Text change|CIPCode2020|CIPTitle2020
NULL|NULL|New|No|610113|Internal Medicine/Medical Genetics and Genomics Combined Specialty Program.
NULL|NULL|New|No|610114|Internal Medicine/Neurology Combined Specialty Program.
NULL|NULL|New|No|610115|Internal Medicine/Pediatrics Combined Specialty Program.
NULL|NULL|New|No|610116|Internal Medicine/Preventive Medicine Combined Specialty Program.
NULL|NULL|New|No|610117|Internal Medicine/Psychiatry Combined Specialty Program.
NULL|NULL|New|No|610118|Medical Genetics and Genomics/Maternal-Fetal Medicine Combined Specialty Program.
NULL|NULL|New|No|610119|Pediatrics/Anesthesiology Combined Specialty Program.
NULL|NULL|New|No|610120|Pediatrics/Emergency Medicine Combined Specialty Program.
NULL|NULL|New|No|610121|Pediatrics/Medical Genetics and Genomics Combined Specialty Program.
NULL|NULL|New|No|610122|Pediatrics/Physical Medicine &amp; Rehabilitation Combined Specialty Program.
NULL|NULL|New|No|610123|Pediatrics/Psychology/Child-Adolescent Psychology Combined Specialty Program.
NULL|NULL|New|No|610124|Psychiatry/Neurology Combined Specialty Program.
NULL|NULL|New|No|610125|Reproductive Endocrinology and Infertility/Medical Genetics and Genomics Combined Specialty Program.
NULL|NULL|New|No|610199|Combined Medical Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6102|Multiple-Pathway Medical Fellowship Programs.
NULL|NULL|New|No|610204|Health Policy Fellowship Program.
NULL|NULL|New|No|610206|Integrative Medicine Fellowship Program.
NULL|NULL|New|No|610207|Medical Education Fellowship Program.
NULL|NULL|New|No|610211|Simulation Fellowship Program.
NULL|NULL|New|No|610215|Telemedicine Fellowship Program.
NULL|NULL|New|No|610217|Wilderness Medicine Fellowship Program.
NULL|NULL|New|No|610218|Women&#39;s Health Fellowship Program.
NULL|NULL|New|No|610299|Multiple-Pathway Medical Fellowship Programs, Other.
NULL|NULL|New|No|6103|Allergy and Immunology Residency/Fellowship Programs.
NULL|NULL|New|No|610399|Allergy and Immunology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6104|Anesthesiology Residency/Fellowship Programs.
NULL|NULL|New|No|610499|Anesthesiology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6105|Dermatology Residency/Fellowship Programs.
NULL|NULL|New|No|610599|Dermatology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6106|Emergency Medicine Residency/Fellowship Programs.
NULL|NULL|New|No|610602|Disaster Medicine Fellowship Program.
NULL|NULL|New|No|610603|Emergency Medical Services Fellowship Program.
NULL|NULL|New|No|610699|Emergency Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6107|Family Medicine Residency/Fellowship Programs.
NULL|NULL|New|No|610799|Family Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6108|Internal Medicine Residency/Fellowship Programs.
NULL|NULL|New|No|610809|Hematology-Oncology Fellowship Program.
NULL|NULL|New|No|610899|Internal Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6109|Medical Genetics and Genomics Residency/Fellowship Programs.
NULL|NULL|New|No|610903|Laboratory Genetics and Genomics Residency Program.
NULL|NULL|New|No|610999|Medical Genetics and Genomics Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6110|Neurological Surgery Residency/Fellowship Programs.
NULL|NULL|New|No|611099|Neurological Surgery Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6111|Neurology Residency/Fellowship Programs.
NULL|NULL|New|No|611104|Epilepsy Fellowship Program.
NULL|NULL|New|No|611105|Headache Medicine Fellowship Program.
NULL|NULL|New|No|611199|Neurology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6112|Nuclear Medicine Residency/Fellowship Programs.
NULL|NULL|New|No|611299|Nuclear Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6113|Obstetrics and Gynecology Residency/Fellowship Programs.
NULL|NULL|New|No|611399|Obstetrics and Gynecology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6114|Ophthalmology Residency/Fellowship Programs.
NULL|NULL|New|No|611499|Ophthalmology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6115|Orthopedic Surgery Residency/Fellowship Programs.
NULL|NULL|New|No|611599|Orthopedic Surgery Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6116|Osteopathic Medicine Residency/Fellowship Programs.
NULL|NULL|New|No|611601|Osteopathic Neuromusculoskeletal Medicine Residency Program.
NULL|NULL|New|No|611699|Osteopathic Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6117|Otolaryngology Residency/Fellowship Programs.
NULL|NULL|New|No|611799|Otolaryngology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6118|Pathology Residency/Fellowship Programs.
NULL|NULL|New|No|611802|Anatomic Pathology Residency Program.
NULL|NULL|New|No|611803|Clinical Pathology Residency Program.
NULL|NULL|New|No|611899|Pathology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6119|Pediatrics Residency/Fellowship Programs.
NULL|NULL|New|No|611999|Pediatrics Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6120|Physical Medicine and Rehabilitation Residency/Fellowship Programs.
NULL|NULL|New|No|612099|Physical Medicine and Rehabilitation Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6121|Plastic Surgery Residency/Fellowship Programs.
NULL|NULL|New|No|612102|Integrated Plastic Surgery Residency Program.
NULL|NULL|New|No|612199|Plastic Surgery Residency/Fellowship Programs, Other.
NULL|NULL|New|No|612201|Podiatric Medicine and Surgery Residency Program.
NULL|NULL|New|No|612299|Podiatric Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6123|Preventive Medicine Residency/Fellowship Programs.
NULL|NULL|New|No|612399|Preventive Medicine Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6124|Psychiatry Residency/Fellowship Programs.
NULL|NULL|New|No|612499|Psychiatry Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6125|Radiation Oncology Residency/Fellowship Programs.
NULL|NULL|New|No|612599|Radiation Oncology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6126|Radiology Residency/Fellowship Programs.
NULL|NULL|New|No|612602|Integrated Interventional Radiology Residency Program.
NULL|NULL|New|No|612603|Abdominal Radiology Fellowship Program.
NULL|NULL|New|No|612606|Musculoskeletal Radiology Fellowship Program.
NULL|NULL|New|No|612699|Radiology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6127|Surgery Residency/Fellowship Programs.
NULL|NULL|New|No|612703|Complex General Surgical Oncology Fellowship Program.
NULL|NULL|New|No|612799|Surgery Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6128|Urology Residency/Fellowship Programs.
NULL|NULL|New|No|612899|Urology Residency/Fellowship Programs, Other.
NULL|NULL|New|No|6199|Medical Residency/Fellowship Programs, Other.
NULL|NULL|New|No|619999|Medical Residency/Fellowship Programs, Other.
NULL|NULL|New|No|520910|Brewery/Brewpub Operations/Management.
NULL|NULL|New|No|521404|Digital Marketing.
NULL|NULL|New|No|522002|Construction Project Management.
NULL|NULL|New|No|522099|Construction Management, Other.
NULL|NULL|New|No|55|RESERVED.
NULL|NULL|New|No|5501|Reserved.
NULL|NULL|New|No|550101|Reserved.
NULL|NULL|New|No|5513|Reserved.
NULL|NULL|New|No|551301|Reserved.
NULL|NULL|New|No|551302|Reserved.
NULL|NULL|New|No|551303|Reserved.
NULL|NULL|New|No|551304|Reserved.
NULL|NULL|New|No|551399|Reserved.
NULL|NULL|New|No|5514|Reserved.
NULL|NULL|New|No|551401|Reserved.
NULL|NULL|New|No|551403|Reserved.
NULL|NULL|New|No|551404|Reserved.
NULL|NULL|New|No|551405|Reserved.
NULL|NULL|New|No|551499|Reserved.
NULL|NULL|New|No|5599|Reserved.
NULL|NULL|New|No|559999|Reserved.
NULL|NULL|New|No|521880|Reserved.
NULL|NULL|New|No|521980|Reserved.
NULL|NULL|New|No|511299|Medicine, Other.
01|AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.|No substantive changes|Yes|01|AGRICULTURAL/ANIMAL/PLANT/VETERINARY SCIENCE AND RELATED FIELDS.
0100|Agriculture, General.|No substantive changes|No|0100|Agriculture, General.
010000|Agriculture, General.|No substantive changes|No|010000|Agriculture, General.
0101|Agricultural Business and Management.|No substantive changes|No|0101|Agricultural Business and Management.
010101|Agricultural Business and Management, General.|No substantive changes|No|010101|Agricultural Business and Management, General.
010102|Agribusiness/Agricultural Business Operations.|No substantive changes|No|010102|Agribusiness/Agricultural Business Operations.
010103|Agricultural Economics.|No substantive changes|No|010103|Agricultural Economics.
010104|Farm/Farm and Ranch Management.|No substantive changes|No|010104|Farm/Farm and Ranch Management.
010105|Agricultural/Farm Supplies Retailing and Wholesaling.|No substantive changes|No|010105|Agricultural/Farm Supplies Retailing and Wholesaling.
010106|Agricultural Business Technology.|No substantive changes|Yes|010106|Agricultural Business Technology/Technician.
010199|Agricultural Business and Management, Other.|No substantive changes|No|010199|Agricultural Business and Management, Other.
0102|Agricultural Mechanization.|No substantive changes|No|0102|Agricultural Mechanization.
010201|Agricultural Mechanization, General.|No substantive changes|No|010201|Agricultural Mechanization, General.
010204|Agricultural Power Machinery Operation.|No substantive changes|No|010204|Agricultural Power Machinery Operation.
010205|Agricultural Mechanics and Equipment/Machine Technology.|No substantive changes|Yes|010205|Agricultural Mechanics and Equipment/Machine Technology/Technician.
010299|Agricultural Mechanization, Other.|No substantive changes|No|010299|Agricultural Mechanization, Other.
0103|Agricultural Production Operations.|No substantive changes|No|0103|Agricultural Production Operations.
010301|Agricultural Production Operations, General.|No substantive changes|No|010301|Agricultural Production Operations, General.
010302|Animal/Livestock Husbandry and Production.|No substantive changes|No|010302|Animal/Livestock Husbandry and Production.
010303|Aquaculture.|No substantive changes|No|010303|Aquaculture.
010304|Crop Production.|No substantive changes|No|010304|Crop Production.
010306|Dairy Husbandry and Production.|No substantive changes|No|010306|Dairy Husbandry and Production.
010307|Horse Husbandry/Equine Science and Management.|No substantive changes|No|010307|Horse Husbandry/Equine Science and Management.
010308|Agroecology and Sustainable Agriculture.|No substantive changes|No|010308|Agroecology and Sustainable Agriculture.
010309|Viticulture and Enology.|Moved to|No|011004|Viticulture and Enology.
010399|Agricultural Production Operations, Other.|No substantive changes|No|010399|Agricultural Production Operations, Other.
0104|Agricultural and Food Products Processing.|No substantive changes|No|0104|Agricultural and Food Products Processing.
010401|Agricultural and Food Products Processing.|No substantive changes|No|010401|Agricultural and Food Products Processing.
0105|Agricultural and Domestic Animal Services.|No substantive changes|No|0105|Agricultural and Domestic Animal Services.
010504|Dog/Pet/Animal Grooming.|No substantive changes|No|010504|Dog/Pet/Animal Grooming.
010505|Animal Training.|No substantive changes|No|010505|Animal Training.
010507|Equestrian/Equine Studies.|No substantive changes|No|010507|Equestrian/Equine Studies.
010508|Taxidermy/Taxidermist.|No substantive changes|No|010508|Taxidermy/Taxidermist.
010599|Agricultural and Domestic Animal Services, Other.|No substantive changes|No|010599|Agricultural and Domestic Animal Services, Other.
0106|Applied Horticulture and Horticultural Business Services.|No substantive changes|No|0106|Applied Horticulture and Horticultural Business Services.
010601|Applied Horticulture/Horticulture Operations, General.|No substantive changes|No|010601|Applied Horticulture/Horticulture Operations, General.
010603|Ornamental Horticulture.|No substantive changes|No|010603|Ornamental Horticulture.
010604|Greenhouse Operations and Management.|No substantive changes|No|010604|Greenhouse Operations and Management.
010605|Landscaping and Groundskeeping.|No substantive changes|No|010605|Landscaping and Groundskeeping.
010606|Plant Nursery Operations and Management.|No substantive changes|No|010606|Plant Nursery Operations and Management.
010607|Turf and Turfgrass Management.|No substantive changes|No|010607|Turf and Turfgrass Management.
010608|Floriculture/Floristry Operations and Management.|No substantive changes|No|010608|Floriculture/Floristry Operations and Management.
010699|Applied Horticulture/Horticultural Business Services, Other.|No substantive changes|No|010699|Applied Horticulture/Horticultural Business Services, Other.
0107|International Agriculture.|No substantive changes|No|0107|International Agriculture.
010701|International Agriculture.|No substantive changes|No|010701|International Agriculture.
0108|Agricultural Public Services.|No substantive changes|No|0108|Agricultural Public Services.
010801|Agricultural and Extension Education Services.|No substantive changes|No|010801|Agricultural and Extension Education Services.
010802|Agricultural Communication/Journalism.|No substantive changes|No|010802|Agricultural Communication/Journalism.
010899|Agricultural Public Services, Other.|No substantive changes|No|010899|Agricultural Public Services, Other.
0109|Animal Sciences.|No substantive changes|No|0109|Animal Sciences.
010901|Animal Sciences, General.|No substantive changes|No|010901|Animal Sciences, General.
010902|Agricultural Animal Breeding.|No substantive changes|No|010902|Agricultural Animal Breeding.
010903|Animal Health.|No substantive changes|No|010903|Animal Health.
010904|Animal Nutrition.|No substantive changes|No|010904|Animal Nutrition.
010905|Dairy Science.|No substantive changes|No|010905|Dairy Science.
010906|Livestock Management.|No substantive changes|No|010906|Livestock Management.
010907|Poultry Science.|No substantive changes|No|010907|Poultry Science.
010999|Animal Sciences, Other.|No substantive changes|No|010999|Animal Sciences, Other.
0110|Food Science and Technology.|No substantive changes|No|0110|Food Science and Technology.
011001|Food Science.|No substantive changes|No|011001|Food Science.
011002|Food Technology and Processing.|No substantive changes|No|011002|Food Technology and Processing.
011099|Food Science and Technology, Other.|No substantive changes|No|011099|Food Science and Technology, Other.
0111|Plant Sciences.|No substantive changes|No|0111|Plant Sciences.
011101|Plant Sciences, General.|No substantive changes|No|011101|Plant Sciences, General.
011102|Agronomy and Crop Science.|No substantive changes|No|011102|Agronomy and Crop Science.
011103|Horticultural Science.|No substantive changes|No|011103|Horticultural Science.
011104|Agricultural and Horticultural Plant Breeding.|No substantive changes|No|011104|Agricultural and Horticultural Plant Breeding.
011105|Plant Protection and Integrated Pest Management.|No substantive changes|No|011105|Plant Protection and Integrated Pest Management.
011106|Range Science and Management.|No substantive changes|No|011106|Range Science and Management.
011199|Plant Sciences, Other.|No substantive changes|No|011199|Plant Sciences, Other.
0112|Soil Sciences.|No substantive changes|No|0112|Soil Sciences.
011201|Soil Science and Agronomy, General.|No substantive changes|No|011201|Soil Science and Agronomy, General.
011202|Soil Chemistry and Physics.|No substantive changes|No|011202|Soil Chemistry and Physics.
011203|Soil Microbiology.|No substantive changes|No|011203|Soil Microbiology.
011299|Soil Sciences, Other.|No substantive changes|No|011299|Soil Sciences, Other.
0199|Agriculture, Agriculture Operations, and Related Sciences, Other.|No substantive changes|Yes|0199|Agricultural/Animal/Plant/Veterinary Science and Related Fields, Other.
019999|Agriculture, Agriculture Operations, and Related Sciences, Other.|No substantive changes|Yes|019999|Agricultural/Animal/Plant/Veterinary Science and Related Fields, Other.
03|NATURAL RESOURCES AND CONSERVATION.|No substantive changes|No|03|NATURAL RESOURCES AND CONSERVATION.
0301|Natural Resources Conservation and Research.|No substantive changes|No|0301|Natural Resources Conservation and Research.
030101|Natural Resources/Conservation, General.|No substantive changes|No|030101|Natural Resources/Conservation, General.
030103|Environmental Studies.|No substantive changes|No|030103|Environmental Studies.
030104|Environmental Science.|No substantive changes|No|030104|Environmental Science.
030199|Natural Resources Conservation and Research, Other.|No substantive changes|No|030199|Natural Resources Conservation and Research, Other.
